Reduction,reduction,,Pixel,ADU,Pixel,ADU
,,,,,,
"6218,4","1,231464215",,0,"251,957578389",,
,,,,,,
,,,,,,
,,,,,,
6220,"1,2318602725",,0,"252,0386117535",,
,,,,,,
,,,,,,
,,,,,,
"6221,6","1,2273118",,0,"251,10799428",,
,,,,,,
,,,,,,
,,,,,,
"6223,2","1,2326975525",,0,"252,2099192415",,
,,,,,,
,,,,,,
,,,,,,
"6224,8","1,2318449575",,0,"252,0354783045",,
,,,,,,
,,,,,,
,,,,,,
"6226,4","1,2234260625",,0,"250,3129723875",,
,,,,,,
,,,,,,
,,,,,,
6228,"1,22494314",,0,"250,623366444",,
,,,,,,
,,,,,,
,,,,,,
"6229,6","1,2201854325",,0,"249,6499394895",,
,,,,,,
,,,,,,
,,,,,,
"6231,2","1,2168402475",,0,"248,9655146385",,
,,,,,,
,,,,,,
,,,,,,
"6232,8","1,219147525",,0,"249,437583615",,
,,,,,,
,,,,,,
,,,,,,
"6234,4","1,2145087275",,0,"248,4884856465",,
,,,,,,
,,,,,,
,,,,,,
6236,"1,22182674",,0,"249,985751004",,
,,,,,,
,,,,,,
,,,,,,
"6237,6","1,2061380975",,0,"246,7758547485",,
,,,,,,
,,,,,,
,,,,,,
"6239,2","1,1970328225",,0,"244,9129154835",,
,,,,,,
,,,,,,
,,,,,,
"6240,8","1,207674145",,0,"247,090130067",,
,,,,,,
,,,,,,
,,,,,,
"6242,4","1,21253368",,0,"248,084390928",,
,,,,,,
,,,,,,
,,,,,,
6244,"1,2096035275",,0,"247,4848817265",,
,,,,,,
,,,,,,
,,,,,,
"6245,6","1,2085976325",,0,"247,2790756095",,
,,,,,,
,,,,,,
,,,,,,
"6247,2","1,1880323025",,0,"243,0714090915",,
,,,,,,
,,,,,,
,,,,,,
"6248,8","1,201856075",,0,"245,899752945",,
,,,,,,
,,,,,,
,,,,,,
"6250,4","1,2070648175",,0,"246,9654616605",,
,,,,,,
,,,,,,
,,,,,,
6252,"1,208015025",,0,"247,159874115",,
,,,,,,
,,,,,,
,,,,,,
"6253,6","1,2072935775",,0,"247,0122659565",,
,,,,,,
,,,,,,
,,,,,,
"6255,2","1,20338294",,0,"246,212149524",,
,,,,,,
,,,,,,
,,,,,,
"6256,8","1,2067990225",,0,"246,9110800035",,
,,,,,,
,,,,,,
,,,,,,
"6258,4","1,2067289575",,0,"246,8967447045",,
,,,,,,
,,,,,,
,,,,,,
6260,"1,19886903",,0,"245,288603538",,
,,,,,,
,,,,,,
,,,,,,
"6261,6","1,2007475975",,0,"245,6729584485",,
,,,,,,
,,,,,,
,,,,,,
"6263,2","1,1989230225",,0,"245,2996504035",,
,,,,,,
,,,,,,
,,,,,,
"6264,8","1,1947226475",,0,"244,4402536785",,
,,,,,,
,,,,,,
,,,,,,
"6266,4","1,199847775",,0,"245,488854765",,
,,,,,,
,,,,,,
,,,,,,
6268,"1,1942370725",,0,"244,3409050335",,
,,,,,,
,,,,,,
,,,,,,
"6269,6","1,1925205025",,0,"243,9896948115",,
,,,,,,
,,,,,,
,,,,,,
"6271,2","1,1923616075",,0,"243,9571848945",,
,,,,,,
,,,,,,
,,,,,,
"6272,8","1,1841874125",,0,"242,2847445975",,
,,,,,,
,,,,,,
,,,,,,
"6274,4","1,1891335125",,0,"243,2967166575",,
,,,,,,
,,,,,,
,,,,,,
6276,"1,1531667025",,0,"235,9379073315",,
,,,,,,
,,,,,,
,,,,,,
"6277,6","1,0934019025",,0,"223,7100292515",,
,,,,,,
,,,,,,
,,,,,,
"6279,2","1,1320558475",,0,"231,6186263985",,
,,,,,,
,,,,,,
,,,,,,
"6280,8","1,1444877625",,0,"234,1621962075",,
,,,,,,
,,,,,,
,,,,,,
"6282,4","1,1610833175",,0,"237,5576467605",,
,,,,,,
,,,,,,
,,,,,,
6284,"1,17337294",,0,"240,072103524",,
,,,,,,
,,,,,,
,,,,,,
"6285,6","1,1779022625",,0,"240,9988029075",,
,,,,,,
,,,,,,
,,,,,,
"6287,2","1,1740417325",,0,"240,2089384695",,
,,,,,,
,,,,,,
,,,,,,
"6288,8","1,1645202625",,0,"238,2608457075",,
,,,,,,
,,,,,,
,,,,,,
"6290,4","1,16016576",,0,"237,369914496",,
,,,,,,
,,,,,,
,,,,,,
6292,"1,1537793625",,0,"236,0632575675",,
,,,,,,
,,,,,,
,,,,,,
"6293,6","1,1711254575",,0,"239,6122686045",,
,,,,,,
,,,,,,
,,,,,,
"6295,2","1,151717545",,0,"235,641409707",,
,,,,,,
,,,,,,
,,,,,,
"6296,8","1,1667573",,0,"238,71854358",,
,,,,,,
,,,,,,
,,,,,,
"6298,4","1,1500757125",,0,"235,3054907775",,
,,,,,,
,,,,,,
,,,,,,
6300,"1,17080958",,0,"239,547640068",,
,,,,,,
,,,,,,
,,,,,,
"6301,6","1,1577947025",,0,"236,8847961315",,
,,,,,,
,,,,,,
,,,,,,
"6303,2","1,16537392",,0,"238,435504032",,
,,,,,,
,,,,,,
,,,,,,
"6304,8","1,158234685",,0,"236,974816551",,
,,,,,,
,,,,,,
,,,,,,
"6306,4","1,1562694275",,0,"236,5727248665",,
,,,,,,
,,,,,,
,,,,,,
6308,"1,16924598",,0,"239,227727508",,
,,,,,,
,,,,,,
,,,,,,
"6309,6","1,15801193",,0,"236,929240878",,
,,,,,,
,,,,,,
,,,,,,
"6311,2","1,1611603475",,0,"237,5734070985",,
,,,,,,
,,,,,,
,,,,,,
"6312,8","1,16492137",,0,"238,342912302",,
,,,,,,
,,,,,,
,,,,,,
"6314,4","1,1569543175",,0,"236,7128533605",,
,,,,,,
,,,,,,
,,,,,,
6316,"1,1591560825",,0,"237,1633344795",,
,,,,,,
,,,,,,
,,,,,,
"6317,6","1,1502827725",,0,"235,3478552535",,
,,,,,,
,,,,,,
,,,,,,
"6319,2","1,1519797625",,0,"235,6950594075",,
,,,,,,
,,,,,,
,,,,,,
"6320,8","1,1613971325",,0,"237,6218533095",,
,,,,,,
,,,,,,
,,,,,,
"6322,4","1,160084015",,0,"237,353189469",,
,,,,,,
,,,,,,
,,,,,,
6324,"1,1570580375",,0,"236,7340744725",,
,,,,,,
,,,,,,
,,,,,,
"6325,6","1,15898876",,0,"237,129100296",,
,,,,,,
,,,,,,
,,,,,,
"6327,2","1,16312291",,0,"237,974947386",,
,,,,,,
,,,,,,
,,,,,,
"6328,8","1,159809615",,0,"237,297047229",,
,,,,,,
,,,,,,
,,,,,,
"6330,4","1,160004185",,0,"237,336856251",,
,,,,,,
,,,,,,
,,,,,,
6332,"1,1513319575",,0,"235,5625185045",,
,,,,,,
,,,,,,
,,,,,,
"6333,6","1,1543276575",,0,"236,1754387245",,
,,,,,,
,,,,,,
,,,,,,
"6335,2","1,15564978",,0,"236,445944988",,
,,,,,,
,,,,,,
,,,,,,
"6336,8","1,1543565975",,0,"236,1813598485",,
,,,,,,
,,,,,,
,,,,,,
"6338,4","1,15654958",,0,"236,630044068",,
,,,,,,
,,,,,,
,,,,,,
6340,"1,1511013825",,0,"235,5153428595",,
,,,,,,
,,,,,,
,,,,,,
"6341,6","1,14916047",,0,"235,118232162",,
,,,,,,
,,,,,,
,,,,,,
"6343,2","1,154221565",,0,"236,153732199",,
,,,,,,
,,,,,,
,,,,,,
"6344,8","1,1500518425",,0,"235,3006069755",,
,,,,,,
,,,,,,
,,,,,,
"6346,4","1,0758577525",,0,"220,1204961615",,
,,,,,,
,,,,,,
,,,,,,
6348,"1,09723776",,0,"224,494845696",,
,,,,,,
,,,,,,
,,,,,,
"6349,6","1,14283301",,0,"233,823633846",,
,,,,,,
,,,,,,
,,,,,,
"6351,2","1,1414470775",,0,"233,5400720565",,
,,,,,,
,,,,,,
,,,,,,
"6352,8","1,1461377",,0,"234,49977342",,
,,,,,,
,,,,,,
,,,,,,
"6354,4","1,1460040575",,0,"234,4724301645",,
,,,,,,
,,,,,,
,,,,,,
6356,"1,144562925",,0,"234,177574455",,
,,,,,,
,,,,,,
,,,,,,
"6357,6","1,144581795",,0,"234,181435257",,
,,,,,,
,,,,,,
,,,,,,
"6359,2","1,13900803",,0,"233,041042938",,
,,,,,,
,,,,,,
,,,,,,
"6360,8","1,1386580625",,0,"232,9694395875",,
,,,,,,
,,,,,,
,,,,,,
"6362,4","1,140306685",,0,"233,306747751",,
,,,,,,
,,,,,,
,,,,,,
6364,"1,1409902625",,0,"233,4466077075",,
,,,,,,
,,,,,,
,,,,,,
"6365,6","1,1425864375",,0,"233,7731851125",,
,,,,,,
,,,,,,
,,,,,,
"6367,2","1,13987059",,0,"233,217522714",,
,,,,,,
,,,,,,
,,,,,,
"6368,8","1,1352381225",,0,"232,2697198635",,
,,,,,,
,,,,,,
,,,,,,
"6370,4","1,1068328475",,0,"226,4580005985",,
,,,,,,
,,,,,,
,,,,,,
6372,"1,0893522725",,0,"222,8814749535",,
,,,,,,
,,,,,,
,,,,,,
"6373,6","1,13308894",,0,"231,829997124",,
,,,,,,
,,,,,,
,,,,,,
"6375,2","1,136718385",,0,"232,572581571",,
,,,,,,
,,,,,,
,,,,,,
"6376,8","1,1369022375",,0,"232,6101977925",,
,,,,,,
,,,,,,
,,,,,,
"6378,4","1,1409468975",,0,"233,4377352285",,
,,,,,,
,,,,,,
,,,,,,
6380,"1,1385538625",,0,"232,9481202675",,
,,,,,,
,,,,,,
,,,,,,
"6381,6","1,1299678475",,0,"231,1914215985",,
,,,,,,
,,,,,,
,,,,,,
"6383,2","1,128425035",,0,"230,875762161",,
,,,,,,
,,,,,,
,,,,,,
"6384,8","1,126672515",,0,"230,517196569",,
,,,,,,
,,,,,,
,,,,,,
"6386,4","1,1302557225",,0,"231,2503208235",,
,,,,,,
,,,,,,
,,,,,,
6388,"1,126203315",,0,"230,421198249",,
,,,,,,
,,,,,,
,,,,,,
"6389,6","1,1275159775",,0,"230,6897689965",,
,,,,,,
,,,,,,
,,,,,,
"6391,2","1,1296112725",,0,"231,1184663535",,
,,,,,,
,,,,,,
,,,,,,
"6392,8","1,128281325",,0,"230,846359095",,
,,,,,,
,,,,,,
,,,,,,
"6394,4","1,1265253775",,0,"230,4870922365",,
,,,,,,
,,,,,,
,,,,,,
6396,"1,1247071325",,0,"230,1150793095",,
,,,,,,
,,,,,,
,,,,,,
"6397,6","1,12526668",,0,"230,229562728",,
,,,,,,
,,,,,,
,,,,,,
"6399,2","1,124939775",,0,"230,162677965",,
,,,,,,
,,,,,,
,,,,,,
"6400,8","1,1221603725",,0,"229,5940122135",,
,,,,,,
,,,,,,
,,,,,,
"6402,4","1,1205798975",,0,"229,2706470285",,
,,,,,,
,,,,,,
,,,,,,
6404,"1,121773595",,0,"229,514877537",,
,,,,,,
,,,,,,
,,,,,,
"6405,6","1,119096225",,0,"228,967087635",,
,,,,,,
,,,,,,
,,,,,,
"6407,2","1,1175711275",,0,"228,6550526865",,
,,,,,,
,,,,,,
,,,,,,
"6408,8","1,1171610125",,0,"228,5711431575",,
,,,,,,
,,,,,,
,,,,,,
"6410,4","1,11892335",,0,"228,93171741",,
,,,,,,
,,,,,,
,,,,,,
6412,"1,11627032",,0,"228,388907472",,
,,,,,,
,,,,,,
,,,,,,
"6413,6","1,118865345",,0,"228,919849587",,
,,,,,,
,,,,,,
,,,,,,
"6415,2","1,11469658",,0,"228,066920268",,
,,,,,,
,,,,,,
,,,,,,
"6416,8","1,10398421",,0,"225,875169366",,
,,,,,,
,,,,,,
,,,,,,
"6418,4","1,1096444175",,0,"227,0332478205",,
,,,,,,
,,,,,,
,,,,,,
6420,"1,1118128525",,0,"227,4769096215",,
,,,,,,
,,,,,,
,,,,,,
"6421,6","1,1114505525",,0,"227,4027830415",,
,,,,,,
,,,,,,
,,,,,,
"6423,2","1,113314815",,0,"227,784211149",,
,,,,,,
,,,,,,
,,,,,,
"6424,8","1,11088482",,0,"227,287034172",,
,,,,,,
,,,,,,
,,,,,,
"6426,4","1,1099574975",,0,"227,0973039885",,
,,,,,,
,,,,,,
,,,,,,
6428,"1,1100158",,0,"227,10923268",,
,,,,,,
,,,,,,
,,,,,,
"6429,6","1,1075852025",,0,"226,6119324315",,
,,,,,,
,,,,,,
,,,,,,
"6431,2","1,10914885",,0,"226,93185471",,
,,,,,,
,,,,,,
,,,,,,
"6432,8","1,097804145",,0,"224,610728067",,
,,,,,,
,,,,,,
,,,,,,
"6434,4","1,10240848",,0,"225,552775008",,
,,,,,,
,,,,,,
,,,,,,
6436,"1,1037922625",,0,"225,8358969075",,
,,,,,,
,,,,,,
,,,,,,
"6437,6","1,1028123075",,0,"225,6353981145",,
,,,,,,
,,,,,,
,,,,,,
"6439,2","1,099676505",,0,"224,993812923",,
,,,,,,
,,,,,,
,,,,,,
"6440,8","1,1022903",,0,"225,52859538",,
,,,,,,
,,,,,,
,,,,,,
"6442,4","1,0980170375",,0,"224,6542858725",,
,,,,,,
,,,,,,
,,,,,,
6444,"1,0991670125",,0,"224,8895707575",,
,,,,,,
,,,,,,
,,,,,,
"6445,6","1,0940899975",,0,"223,8508134885",,
,,,,,,
,,,,,,
,,,,,,
"6447,2","1,09208745",,0,"223,44109227",,
,,,,,,
,,,,,,
,,,,,,
"6448,8","1,09312137",,0,"223,652632302",,
,,,,,,
,,,,,,
,,,,,,
"6450,4","1,094053465",,0,"223,843338939",,
,,,,,,
,,,,,,
,,,,,,
6452,"1,09150325",,0,"223,32156495",,
,,,,,,
,,,,,,
,,,,,,
"6453,6","1,078991985",,0,"220,761760131",,
,,,,,,
,,,,,,
,,,,,,
"6455,2","1,0632170075",,0,"217,5341997345",,
,,,,,,
,,,,,,
,,,,,,
"6456,8","1,0544848325",,0,"215,7475967295",,
,,,,,,
,,,,,,
,,,,,,
"6458,4","1,0779994425",,0,"220,5586859355",,
,,,,,,
,,,,,,
,,,,,,
6460,"1,0843290225",,0,"221,8537180035",,
,,,,,,
,,,,,,
,,,,,,
"6461,6","1,0859852375",,0,"222,1925795925",,
,,,,,,
,,,,,,
,,,,,,
"6463,2","1,08076502",,0,"221,124523092",,
,,,,,,
,,,,,,
,,,,,,
"6464,8","1,080329045",,0,"221,035322607",,
,,,,,,
,,,,,,
,,,,,,
"6466,4","1,07579142",,0,"220,106924532",,
,,,,,,
,,,,,,
,,,,,,
6468,"1,0725864675",,0,"219,4511912505",,
,,,,,,
,,,,,,
,,,,,,
"6469,6","1,0734748875",,0,"219,6329619825",,
,,,,,,
,,,,,,
,,,,,,
"6471,2","1,079149925",,0,"220,794074655",,
,,,,,,
,,,,,,
,,,,,,
"6472,8","1,06705395",,0,"218,31923817",,
,,,,,,
,,,,,,
,,,,,,
"6474,4","1,05241883",,0,"215,324892618",,
,,,,,,
,,,,,,
,,,,,,
6476,"1,0512610025",,0,"215,0880011115",,
,,,,,,
,,,,,,
,,,,,,
"6477,6","1,06682554",,0,"218,272505484",,
,,,,,,
,,,,,,
,,,,,,
"6479,2","1,0546974225",,0,"215,7910926435",,
,,,,,,
,,,,,,
,,,,,,
"6480,8","1,0685041375",,0,"218,6159465325",,
,,,,,,
,,,,,,
,,,,,,
"6482,4","1,05103093",,0,"215,040928278",,
,,,,,,
,,,,,,
,,,,,,
6484,"1,049809425",,0,"214,791008355",,
,,,,,,
,,,,,,
,,,,,,
"6485,6","1,063597905",,0,"217,612131363",,
,,,,,,
,,,,,,
,,,,,,
"6487,2","1,063706515",,0,"217,634352969",,
,,,,,,
,,,,,,
,,,,,,
"6488,8","1,06425282",,0,"217,746126972",,
,,,,,,
,,,,,,
,,,,,,
"6490,4","1,0513048525",,0,"215,0969728215",,
,,,,,,
,,,,,,
,,,,,,
6492,"1,053918925",,0,"215,631812055",,
,,,,,,
,,,,,,
,,,,,,
"6493,6","1,05722876",,0,"216,309004296",,
,,,,,,
,,,,,,
,,,,,,
"6495,2","1,044909575",,0,"213,788499045",,
,,,,,,
,,,,,,
,,,,,,
"6496,8","1,053613845",,0,"215,569392687",,
,,,,,,
,,,,,,
,,,,,,
"6498,4","1,05778975",,0,"216,42378285",,
,,,,,,
,,,,,,
,,,,,,
6500,"1,0633978825",,0,"217,5712067595",,
,,,,,,
,,,,,,
,,,,,,
"6501,6","1,060033345",,0,"216,882822387",,
,,,,,,
,,,,,,
,,,,,,
"6503,2","1,053971025",,0,"215,642471715",,
,,,,,,
,,,,,,
,,,,,,
"6504,8","1,0562785275",,0,"216,1145867265",,
,,,,,,
,,,,,,
,,,,,,
"6506,4","1,050602705",,0,"214,953313443",,
,,,,,,
,,,,,,
,,,,,,
6508,"1,04820874",,0,"214,463508204",,
,,,,,,
,,,,,,
,,,,,,
"6509,6","1,0485208075",,0,"214,5273572145",,
,,,,,,
,,,,,,
,,,,,,
"6511,2","1,0435431225",,0,"213,5089228635",,
,,,,,,
,,,,,,
,,,,,,
"6512,8","1,0400388375",,0,"212,7919461525",,
,,,,,,
,,,,,,
,,,,,,
"6514,4","1,0287188575",,0,"210,4758782445",,
,,,,,,
,,,,,,
,,,,,,
6516,"0,995878035",,0,"203,756645961",,
,,,,,,
,,,,,,
,,,,,,
"6517,6","1,0241227975",,0,"209,5355243685",,
,,,,,,
,,,,,,
,,,,,,
"6519,2","1,0291894225",,0,"210,5721558435",,
,,,,,,
,,,,,,
,,,,,,
"6520,8","1,04172841",,0,"213,137632686",,
,,,,,,
,,,,,,
6522,"1,036548",,0,"212,0777208",,
,,,,,,
,,,,,,
,,,,,,
"6523,6","1,024742445",,0,"209,662304247",,
,,,,,,
,,,,,,
,,,,,,
"6525,2","1,0336948775",,0,"211,4939719365",,
,,,,,,
,,,,,,
,,,,,,
"6526,8","1,034173185",,0,"211,591833651",,
,,,,,,
,,,,,,
,,,,,,
"6528,4","1,02961674",,0,"210,659585004",,
,,,,,,
,,,,,,
,,,,,,
6530,"1,024569115",,0,"209,626840929",,
,,,,,,
,,,,,,
,,,,,,
"6531,6","1,012862335",,0,"207,231633741",,
,,,,,,
,,,,,,
,,,,,,
"6533,2","1,0062977875",,0,"205,8885273225",,
,,,,,,
,,,,,,
,,,,,,
"6534,8","1,00839076",,0,"206,316749496",,
,,,,,,
,,,,,,
,,,,,,
"6536,4","1,0001973175",,0,"204,6403711605",,
,,,,,,
,,,,,,
,,,,,,
6538,"0,99722849",,0,"204,032949054",,
,,,,,,
,,,,,,
,,,,,,
"6539,6","0,99326013",,0,"203,221022598",,
,,,,,,
,,,,,,
,,,,,,
"6541,2","0,97481277",,0,"199,446692742",,
,,,,,,
,,,,,,
,,,,,,
"6542,8","0,9510482825",,0,"194,5844785995",,
,,,,,,
,,,,,,
,,,,,,
"6544,4","0,943234425",,0,"192,985763355",,
,,,,,,
,,,,,,
,,,,,,
6546,"0,9251997575",,0,"189,2958703845",,
,,,,,,
,,,,,,
,,,,,,
"6547,6","0,9113028925",,0,"186,4525718055",,
,,,,,,
,,,,,,
,,,,,,
"6549,2","0,90342611",,0,"184,840982106",,
,,,,,,
,,,,,,
,,,,,,
"6550,8","0,883615985",,0,"180,787830531",,
,,,,,,
,,,,,,
,,,,,,
"6552,4","0,84270965",,0,"172,41839439",,
,,,,,,
,,,,,,
,,,,,,
6554,"0,8159471425",,0,"166,9427853555",,
,,,,,,
,,,,,,
,,,,,,
"6555,6","0,7849865425",,0,"160,6082465955",,
,,,,,,
,,,,,,
,,,,,,
"6557,2","0,7388828725",,0,"151,1754357135",,
,,,,,,
,,,,,,
,,,,,,
"6558,8","0,69339231",,0,"141,868066626",,
,,,,,,
,,,,,,
,,,,,,
"6560,4","0,6309189525",,0,"129,0860176815",,
,,,,,,
,,,,,,
,,,,,,
6562,"0,4881120275",,0,"99,8677208265",,
,,,,,,
,,,,,,
,,,,,,
"6563,6","0,49017424",,0,"100,289649504",,
,,,,,,
,,,,,,
,,,,,,
"6565,2","0,6394177375",,0,"130,8248690925",,
,,,,,,
,,,,,,
,,,,,,
"6566,8","0,691366235",,0,"141,453531681",,
,,,,,,
,,,,,,
,,,,,,
"6568,4","0,740253245",,0,"151,455813927",,
,,,,,,
,,,,,,
,,,,,,
6570,"0,7810070525",,0,"159,7940429415",,
,,,,,,
,,,,,,
,,,,,,
"6571,6","0,811819315",,0,"166,098231849",,
,,,,,,
,,,,,,
,,,,,,
"6573,2","0,849980915",,0,"173,906095209",,
,,,,,,
,,,,,,
,,,,,,
"6574,8","0,8617037775",,0,"176,3045928765",,
,,,,,,
,,,,,,
,,,,,,
"6576,4","0,8965845425",,0,"183,4411973955",,
,,,,,,
,,,,,,
,,,,,,
6578,"0,914105935",,0,"187,026074301",,
,,,,,,
,,,,,,
,,,,,,
"6579,6","0,927742805",,0,"189,816177903",,
,,,,,,
,,,,,,
,,,,,,
"6581,2","0,94017492",,0,"192,359788632",,
,,,,,,
,,,,,,
,,,,,,
"6582,8","0,9504082275",,0,"194,4535233465",,
,,,,,,
,,,,,,
,,,,,,
"6584,4","0,963119435",,0,"197,054236401",,
,,,,,,
,,,,,,
,,,,,,
6586,"0,9675404975",,0,"197,9587857885",,
,,,,,,
,,,,,,
,,,,,,
"6587,6","0,97449076",,0,"199,380809496",,
,,,,,,
,,,,,,
,,,,,,
"6589,2","0,981131525",,0,"200,739510015",,
,,,,,,
,,,,,,
,,,,,,
"6590,8","0,9823539925",,0,"200,9896268655",,
,,,,,,
,,,,,,
,,,,,,
"6592,4","0,98763456",,0,"202,070030976",,
,,,,,,
,,,,,,
,,,,,,
6594,"0,9948580125",,0,"203,5479493575",,
,,,,,,
,,,,,,
,,,,,,
"6595,6","0,996908475",,0,"203,967473985",,
,,,,,,
,,,,,,
,,,,,,
"6597,2","1,00058793",,0,"204,720290478",,
,,,,,,
,,,,,,
,,,,,,
"6598,8","0,99541176",,0,"203,661246096",,
,,,,,,
,,,,,,
,,,,,,
"6600,4","0,9984517625",,0,"204,2832306075",,
,,,,,,
,,,,,,
,,,,,,
6602,"1,00017093",,0,"204,634972278",,
,,,,,,
,,,,,,
,,,,,,
"6603,6","0,99983744",,0,"204,566740224",,
,,,,,,
,,,,,,
,,,,,,
"6605,2","0,9990864975",,0,"204,4130973885",,
,,,,,,
,,,,,,
,,,,,,
"6606,8","0,99665534",,0,"203,915682564",,
,,,,,,
,,,,,,
,,,,,,
"6608,4","0,9973039525",,0,"204,0483886815",,
,,,,,,
,,,,,,
,,,,,,
6610,"1,00319562",,0,"205,253823852",,
,,,,,,
,,,,,,
,,,,,,
"6611,6","1,00113736",,0,"204,832703856",,
,,,,,,
,,,,,,
,,,,,,
"6613,2","1,0015628125",,0,"204,9197514375",,
,,,,,,
,,,,,,
,,,,,,
"6614,8","0,9986270875",,0,"204,3191021025",,
,,,,,,
,,,,,,
,,,,,,
"6616,4","1,00256805",,0,"205,12542303",,
,,,,,,
,,,,,,
,,,,,,
6618,"1,0022932175",,0,"205,0691923005",,
,,,,,,
,,,,,,
,,,,,,
"6619,6","1,00173173",,0,"204,954311958",,
,,,,,,
,,,,,,
,,,,,,
"6621,2","0,9981419125",,0,"204,2198352975",,
,,,,,,
,,,,,,
,,,,,,
"6622,8","1,001417035",,0,"204,889925361",,
,,,,,,
,,,,,,
,,,,,,
"6624,4","0,9990815025",,0,"204,4120754115",,
,,,,,,
,,,,,,
,,,,,,
6626,"0,99813909",,0,"204,219257814",,
,,,,,,
,,,,,,
,,,,,,
"6627,6","0,9978631975",,0,"204,1628102085",,
,,,,,,
,,,,,,
,,,,,,
"6629,2","0,99959175",,0,"204,51647205",,
,,,,,,
,,,,,,
,,,,,,
"6630,8","1,00138388",,0,"204,883141848",,
,,,,,,
,,,,,,
,,,,,,
"6632,4","1,0029549",,0,"205,20457254",,
,,,,,,
,,,,,,
,,,,,,
6634,"1,001224935",,0,"204,850621701",,
,,,,,,
,,,,,,
,,,,,,
"6635,6","1,000433195",,0,"204,688631697",,
,,,,,,
,,,,,,
,,,,,,
"6637,2","0,9986566275",,0,"204,3251459865",,
,,,,,,
,,,,,,
,,,,,,
"6638,8","1,001605475",,0,"204,928480185",,
,,,,,,
,,,,,,
,,,,,,
"6640,4","0,9986241325",,0,"204,3184975095",,
,,,,,,
,,,,,,
,,,,,,
6642,"0,99734099",,0,"204,055966554",,
,,,,,,
,,,,,,
,,,,,,
"6643,6","0,996628045",,0,"203,910098007",,
,,,,,,
,,,,,,
,,,,,,
"6645,2","0,9952674175",,0,"203,6317136205",,
,,,,,,
,,,,,,
,,,,,,
"6646,8","0,9950289975",,0,"203,5829328885",,
,,,,,,
,,,,,,
,,,,,,
"6648,4","0,9966444675",,0,"203,9134580505",,
,,,,,,
,,,,,,
,,,,,,
6650,"0,99803943",,0,"204,198867378",,
,,,,,,
,,,,,,
,,,,,,
"6651,6","0,995327895",,0,"203,644087317",,
,,,,,,
,,,,,,
,,,,,,
"6653,2","0,99232001",,0,"203,028674046",,
,,,,,,
,,,,,,
,,,,,,
"6654,8","0,997099515",,0,"204,006560769",,
,,,,,,
,,,,,,
,,,,,,
"6656,4","0,9958957725",,0,"203,7602750535",,
,,,,,,
,,,,,,
,,,,,,
6658,"0,99197971",,0,"202,959048666",,
,,,,,,
,,,,,,
,,,,,,
"6659,6","0,9907444",,0,"202,70630424",,
,,,,,,
,,,,,,
,,,,,,
"6661,2","0,9901606325",,0,"202,5868654095",,
,,,,,,
,,,,,,
,,,,,,
"6662,8","0,9911099575",,0,"202,7810973045",,
,,,,,,
,,,,,,
,,,,,,
"6664,4","0,9919043225",,0,"202,9436243835",,
,,,,,,
,,,,,,
,,,,,,
6666,"0,994389775",,0,"203,452147965",,
,,,,,,
,,,,,,
"6667,2","0,993123685",,0,"203,193105951",,
,,,,,,
,,,,,,
,,,,,,
"6668,8","0,99039941",,0,"202,635719286",,
,,,,,,
,,,,,,
,,,,,,
"6670,4","0,9839444375",,0,"201,3150319125",,
,,,,,,
,,,,,,
,,,,,,
6672,"0,9814284075",,0,"200,8002521745",,
,,,,,,
,,,,,,
,,,,,,
"6673,6","0,9874527325",,0,"202,0328290695",,
,,,,,,
,,,,,,
,,,,,,
"6675,2","0,98525538",,0,"201,583250748",,
,,,,,,
,,,,,,
,,,,,,
"6676,8","0,981927505",,0,"200,902367523",,
,,,,,,
,,,,,,
,,,,,,
"6678,4","0,9724462075",,0,"198,9624940545",,
,,,,,,
,,,,,,
,,,,,,
6680,"0,981157085",,0,"200,744739591",,
,,,,,,
,,,,,,
,,,,,,
"6681,6","0,98107037",,0,"200,726997702",,
,,,,,,
,,,,,,
,,,,,,
"6683,2","0,9815256925",,0,"200,8201566855",,
,,,,,,
,,,,,,
,,,,,,
"6684,8","0,9807524975",,0,"200,6619609885",,
,,,,,,
,,,,,,
,,,,,,
"6686,4","0,9845924425",,0,"201,4476137355",,
,,,,,,
,,,,,,
,,,,,,
6688,"0,98472646",,0,"201,475033716",,
,,,,,,
,,,,,,
,,,,,,
"6689,6","0,98219845",,0,"200,95780287",,
,,,,,,
,,,,,,
,,,,,,
"6691,2","0,979975115",,0,"200,502908529",,
,,,,,,
,,,,,,
,,,,,,
"6692,8","0,9810170825",,0,"200,7160950795",,
,,,,,,
,,,,,,
,,,,,,
"6694,4","0,9792525525",,0,"200,3550722415",,
,,,,,,
,,,,,,
,,,,,,
6696,"0,97774832",,0,"200,047306272",,
,,,,,,
,,,,,,
,,,,,,
"6697,6","0,9740668975",,0,"199,2940872285",,
,,,,,,
,,,,,,
,,,,,,
"6699,2","0,9722863475",,0,"198,9297866985",,
,,,,,,
,,,,,,
,,,,,,
"6700,8","0,975378525",,0,"199,562446215",,
,,,,,,
,,,,,,
,,,,,,
"6702,4","0,9741920625",,0,"199,3196959875",,
,,,,,,
,,,,,,
,,,,,,
6704,"0,978949315",,0,"200,293029849",,
,,,,,,
,,,,,,
,,,,,,
"6705,6","0,9778532775",,0,"200,0687805765",,
,,,,,,
,,,,,,
,,,,,,
"6707,2","0,975282705",,0,"199,542841443",,
,,,,,,
